CD_DEPT;CD_NOM;NOM_CITE;DUREE;CODAGE;AUTRE;CD_SL;CD_OCC_STATUT_BIOLOGIQUE
40;120813;Saponaria caespitosa DC., 1808;;1;Tout élément sensible;10;12
64;120813;Saponaria caespitosa DC., 1808;;1;Tout élément sensible;10;12
47;140594;Saussurea alpina subsp. alpina (L.) DC., 1810;;1;Tout élément sensible;10;12
33;140594;Saussurea alpina subsp. alpina (L.) DC., 1810;;1;Tout élément sensible;10;12
24;140594;Saussurea alpina subsp. alpina (L.) DC., 1810;;1;Tout élément sensible;10;12
40;140594;Saussurea alpina subsp. alpina (L.) DC., 1810;;1;Tout élément sensible;10;12
64;140594;Saussurea alpina subsp. alpina (L.) DC., 1810;;1;Tout élément sensible;10;12
47;121028;Saxifraga cuneata Willd., 1799;;2;Tout élément sensible;10;12
33;121028;Saxifraga cuneata Willd., 1799;;2;Tout élément sensible;10;12
24;121028;Saxifraga cuneata Willd., 1799;;2;Tout élément sensible;10;12
40;121028;Saxifraga cuneata Willd., 1799;;2;Tout élément sensible;10;12
64;121028;Saxifraga cuneata Willd., 1799;;2;Tout élément sensible;10;12
47;121070;Saxifraga hariotii Luizet & Soulié, 1912;;1;Tout élément sensible;10;12
33;121070;Saxifraga hariotii Luizet & Soulié, 1912;;1;Tout élément sensible;10;12
24;121070;Saxifraga hariotii Luizet & Soulié, 1912;;1;Tout élément sensible;10;12
40;121070;Saxifraga hariotii Luizet & Soulié, 1912;;1;Tout élément sensible;10;12
64;121070;Saxifraga hariotii Luizet & Soulié, 1912;;1;Tout élément sensible;10;12
47;121091;Saxifraga iratiana F.W.Schultz, 1851;;1;Tout élément sensible;10;12
33;121091;Saxifraga iratiana F.W.Schultz, 1851;;1;Tout élément sensible;10;12
24;121091;Saxifraga iratiana F.W.Schultz, 1851;;1;Tout élément sensible;10;12
40;121091;Saxifraga iratiana F.W.Schultz, 1851;;1;Tout élément sensible;10;12
64;121091;Saxifraga iratiana F.W.Schultz, 1851;;1;Tout élément sensible;10;12
47;122038;Scrophularia pyrenaica Benth., 1846;;1;Tout élément sensible;10;12
33;122038;Scrophularia pyrenaica Benth., 1846;;1;Tout élément sensible;10;12
24;122038;Scrophularia pyrenaica Benth., 1846;;1;Tout élément sensible;10;12
40;122038;Scrophularia pyrenaica Benth., 1846;;1;Tout élément sensible;10;12
64;122038;Scrophularia pyrenaica Benth., 1846;;1;Tout élément sensible;10;12
47;122070;Scutellaria hastifolia L., 1753;;1;Tout élément sensible;10;12
33;122070;Scutellaria hastifolia L., 1753;;1;Tout élément sensible;10;12
24;122070;Scutellaria hastifolia L., 1753;;1;Tout élément sensible;10;12
40;122070;Scutellaria hastifolia L., 1753;;1;Tout élément sensible;10;12
64;122070;Scutellaria hastifolia L., 1753;;1;Tout élément sensible;10;12
47;122225;Sedum pentandrum (DC.) Boreau, 1849;;1;Tout élément sensible;10;12
33;122225;Sedum pentandrum (DC.) Boreau, 1849;;1;Tout élément sensible;10;12
24;122225;Sedum pentandrum (DC.) Boreau, 1849;;1;Tout élément sensible;10;12
40;122225;Sedum pentandrum (DC.) Boreau, 1849;;1;Tout élément sensible;10;12
64;122225;Sedum pentandrum (DC.) Boreau, 1849;;1;Tout élément sensible;10;12
47;151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp) Cariot & St-Lag., 1889;;1;Tout élément sensible;10;12
33;151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp) Cariot & St-Lag., 1889;;1;Tout élément sensible;10;12
24;151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp) Cariot & St-Lag., 1889;;1;Tout élément sensible;10;12
40;151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp) Cariot & St-Lag., 1889;;1;Tout élément sensible;10;12
64;151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp) Cariot & St-Lag., 1889;;1;Tout élément sensible;10;12
47;122794;Serapias cordigera L., 1763;;1;Tout élément sensible;10;12
33;122794;Serapias cordigera L., 1763;;1;Tout élément sensible;10;12
24;122794;Serapias cordigera L., 1763;;1;Tout élément sensible;10;12
40;122794;Serapias cordigera L., 1763;;1;Tout élément sensible;10;12
64;122794;Serapias cordigera L., 1763;;1;Tout élément sensible;10;12
47;122830;Serapias parviflora Parl., 1837;;1;Tout élément sensible;10;12
33;122830;Serapias parviflora Parl., 1837;;1;Tout élément sensible;10;12
24;122830;Serapias parviflora Parl., 1837;;1;Tout élément sensible;10;12
40;122830;Serapias parviflora Parl., 1837;;1;Tout élément sensible;10;12
64;122830;Serapias parviflora Parl., 1837;;1;Tout élément sensible;10;12
47;161795;Seseli montanum subsp. nanum (Dufour) O.Bolòs & Vigo, 1974;;1;Tout élément sensible;10;12
33;161795;Seseli montanum subsp. nanum (Dufour) O.Bolòs & Vigo, 1974;;1;Tout élément sensible;10;12
24;161795;Seseli montanum subsp. nanum (Dufour) O.Bolòs & Vigo, 1974;;1;Tout élément sensible;10;12
40;161795;Seseli montanum subsp. nanum (Dufour) O.Bolòs & Vigo, 1974;;1;Tout élément sensible;10;12
64;161795;Seseli montanum subsp. nanum (Dufour) O.Bolòs & Vigo, 1974;;1;Tout élément sensible;10;12
47;123872;Sisymbrium polyceratium L., 1753;;1;Tout élément sensible;10;12
33;123872;Sisymbrium polyceratium L., 1753;;1;Tout élément sensible;10;12
24;123872;Sisymbrium polyceratium L., 1753;;1;Tout élément sensible;10;12
40;123872;Sisymbrium polyceratium L., 1753;;1;Tout élément sensible;10;12
64;123872;Sisymbrium polyceratium L., 1753;;1;Tout élément sensible;10;12
47;124144;Soldanella villosa Darracq, 1850;;2;Tout élément sensible;10;12
33;124144;Soldanella villosa Darracq, 1850;;2;Tout élément sensible;10;12
24;124144;Soldanella villosa Darracq, 1850;;2;Tout élément sensible;10;12
40;124144;Soldanella villosa Darracq, 1850;;2;Tout élément sensible;10;12
64;124144;Soldanella villosa Darracq, 1850;;2;Tout élément sensible;10;12
47;124699;Spiranthes aestivalis (Poir.) Rich., 1817;;1;Tout élément sensible;10;12
33;124699;Spiranthes aestivalis (Poir.) Rich., 1817;;1;Tout élément sensible;10;12
24;124699;Spiranthes aestivalis (Poir.) Rich., 1817;;1;Tout élément sensible;10;12
40;124699;Spiranthes aestivalis (Poir.) Rich., 1817;;1;Tout élément sensible;10;12
64;124699;Spiranthes aestivalis (Poir.) Rich., 1817;;1;Tout élément sensible;10;12
47;125024;Stellaria palustris Ehrh. ex Hoffm., 1791;;1;Tout élément sensible;10;12
33;125024;Stellaria palustris Ehrh. ex Hoffm., 1791;;1;Tout élément sensible;10;12
24;125024;Stellaria palustris Ehrh. ex Hoffm., 1791;;1;Tout élément sensible;10;12
40;125024;Stellaria palustris Ehrh. ex Hoffm., 1791;;1;Tout élément sensible;10;12
64;125024;Stellaria palustris Ehrh. ex Hoffm., 1791;;1;Tout élément sensible;10;12
47;125226;Streptopus amplexifolius (L.) DC., 1805;;1;Tout élément sensible;10;12
33;125226;Streptopus amplexifolius (L.) DC., 1805;;1;Tout élément sensible;10;12
24;125226;Streptopus amplexifolius (L.) DC., 1805;;1;Tout élément sensible;10;12
40;125226;Streptopus amplexifolius (L.) DC., 1805;;1;Tout élément sensible;10;12
64;125226;Streptopus amplexifolius (L.) DC., 1805;;1;Tout élément sensible;10;12
47;141544;Tephroseris helenitis subsp. macrochaeta (Willk.) B.Nord., 1978;;1;Tout élément sensible;10;12
33;141544;Tephroseris helenitis subsp. macrochaeta (Willk.) B.Nord., 1978;;1;Tout élément sensible;10;12
24;141544;Tephroseris helenitis subsp. macrochaeta (Willk.) B.Nord., 1978;;1;Tout élément sensible;10;12
40;141544;Tephroseris helenitis subsp. macrochaeta (Willk.) B.Nord., 1978;;1;Tout élément sensible;10;12
64;141544;Tephroseris helenitis subsp. macrochaeta (Willk.) B.Nord., 1978;;1;Tout élément sensible;10;12
47;126477;Thymelaea ruizii Loscos, 1871;;1;Tout élément sensible;10;12
33;126477;Thymelaea ruizii Loscos, 1871;;1;Tout élément sensible;10;12
24;126477;Thymelaea ruizii Loscos, 1871;;1;Tout élément sensible;10;12
40;126477;Thymelaea ruizii Loscos, 1871;;1;Tout élément sensible;10;12
64;126477;Thymelaea ruizii Loscos, 1871;;1;Tout élément sensible;10;12
47;141694;Thymelaea tinctoria subsp. nivalis (Ramond) Nyman, 1881;;1;Tout élément sensible;10;12
33;141694;Thymelaea tinctoria subsp. nivalis (Ramond) Nyman, 1881;;1;Tout élément sensible;10;12
24;141694;Thymelaea tinctoria subsp. nivalis (Ramond) Nyman, 1881;;1;Tout élément sensible;10;12
40;141694;Thymelaea tinctoria subsp. nivalis (Ramond) Nyman, 1881;;1;Tout élément sensible;10;12
64;141694;Thymelaea tinctoria subsp. nivalis (Ramond) Nyman, 1881;;1;Tout élément sensible;10;12
47;608822;Trifolium bocconei Savi, 1808;;1;Tout élément sensible;10;12
33;608822;Trifolium bocconei Savi, 1808;;1;Tout élément sensible;10;12
24;608822;Trifolium bocconei Savi, 1808;;1;Tout élément sensible;10;12
40;608822;Trifolium bocconei Savi, 1808;;1;Tout élément sensible;10;12
64;608822;Trifolium bocconei Savi, 1808;;1;Tout élément sensible;10;12
47;127386;Trifolium michelianum Savi, 1798;;1;Tout élément sensible;10;12
33;127386;Trifolium michelianum Savi, 1798;;1;Tout élément sensible;10;12
24;127386;Trifolium michelianum Savi, 1798;;1;Tout élément sensible;10;12
40;127386;Trifolium michelianum Savi, 1798;;1;Tout élément sensible;10;12
64;127386;Trifolium michelianum Savi, 1798;;1;Tout élément sensible;10;12
47;127915;Tulipa agenensis DC., 1804;;1;Tout élément sensible;10;12
33;127915;Tulipa agenensis DC., 1804;;1;Tout élément sensible;10;12
24;127915;Tulipa agenensis DC., 1804;;1;Tout élément sensible;10;12
40;127915;Tulipa agenensis DC., 1804;;1;Tout élément sensible;10;12
64;127915;Tulipa agenensis DC., 1804;;1;Tout élément sensible;10;12
47;127925;Tulipa clusiana DC., 1804;;2;Tout élément sensible;10;12
33;127925;Tulipa clusiana DC., 1804;;2;Tout élément sensible;10;12
24;127925;Tulipa clusiana DC., 1804;;2;Tout élément sensible;10;12
40;127925;Tulipa clusiana DC., 1804;;2;Tout élément sensible;10;12
64;127925;Tulipa clusiana DC., 1804;;2;Tout élément sensible;10;12
47;127956;Tulipa raddii Reboul, 1822;;1;Tout élément sensible;10;12
33;127956;Tulipa raddii Reboul, 1822;;1;Tout élément sensible;10;12
24;127956;Tulipa raddii Reboul, 1822;;1;Tout élément sensible;10;12
40;127956;Tulipa raddii Reboul, 1822;;1;Tout élément sensible;10;12
64;127956;Tulipa raddii Reboul, 1822;;1;Tout élément sensible;10;12
47;142001;Tulipa sylvestris subsp. australis (Link) Pamp., 1914;;1;Tout élément sensible;10;12
33;142001;Tulipa sylvestris subsp. australis (Link) Pamp., 1914;;1;Tout élément sensible;10;12
24;142001;Tulipa sylvestris subsp. australis (Link) Pamp., 1914;;1;Tout élément sensible;10;12
40;142001;Tulipa sylvestris subsp. australis (Link) Pamp., 1914;;1;Tout élément sensible;10;12
64;142001;Tulipa sylvestris subsp. australis (Link) Pamp., 1914;;1;Tout élément sensible;10;12
47;142006;Tulipa sylvestris subsp. sylvestris L., 1753;;1;Tout élément sensible;10;12
33;142006;Tulipa sylvestris subsp. sylvestris L., 1753;;1;Tout élément sensible;10;12
24;142006;Tulipa sylvestris subsp. sylvestris L., 1753;;1;Tout élément sensible;10;12
40;142006;Tulipa sylvestris subsp. sylvestris L., 1753;;1;Tout élément sensible;10;12
64;142006;Tulipa sylvestris subsp. sylvestris L., 1753;;1;Tout élément sensible;10;12
47;128311;Utricularia intermedia Hayne, 1800;;1;Tout élément sensible;10;12
33;128311;Utricularia intermedia Hayne, 1800;;1;Tout élément sensible;10;12
24;128311;Utricularia intermedia Hayne, 1800;;1;Tout élément sensible;10;12
40;128311;Utricularia intermedia Hayne, 1800;;1;Tout élément sensible;10;12
64;128311;Utricularia intermedia Hayne, 1800;;1;Tout élément sensible;10;12
47;128330;Vaccaria hispanica (Mill.) Rauschert, 1965;;1;Tout élément sensible;10;12
33;128330;Vaccaria hispanica (Mill.) Rauschert, 1965;;1;Tout élément sensible;10;12
24;128330;Vaccaria hispanica (Mill.) Rauschert, 1965;;1;Tout élément sensible;10;12
40;128330;Vaccaria hispanica (Mill.) Rauschert, 1965;;1;Tout élément sensible;10;12
64;128330;Vaccaria hispanica (Mill.) Rauschert, 1965;;1;Tout élément sensible;10;12
47;128510;Vandenboschia speciosa (Willd.) Kunkel, 1966;;1;Données de sporophytes sensibles uniquement (données de gamétophytes non sensibles);10;12
33;128510;Vandenboschia speciosa (Willd.) Kunkel, 1966;;1;Données de sporophytes sensibles uniquement (données de gamétophytes non sensibles);10;12
24;128510;Vandenboschia speciosa (Willd.) Kunkel, 1966;;1;Données de sporophytes sensibles uniquement (données de gamétophytes non sensibles);10;12
40;128510;Vandenboschia speciosa (Willd.) Kunkel, 1966;;1;Données de sporophytes sensibles uniquement (données de gamétophytes non sensibles);10;12
64;128510;Vandenboschia speciosa (Willd.) Kunkel, 1966;;1;Données de sporophytes sensibles uniquement (données de gamétophytes non sensibles);10;12
47;129007;Veronica spicata L., 1753;;1;Tout élément sensible;10;12
33;129007;Veronica spicata L., 1753;;1;Tout élément sensible;10;12
24;129007;Veronica spicata L., 1753;;1;Tout élément sensible;10;12
40;129007;Veronica spicata L., 1753;;1;Tout élément sensible;10;12
64;129007;Veronica spicata L., 1753;;1;Tout élément sensible;10;12
47;129115;Vicia argentea Lapeyr., 1813;;2;Tout élément sensible;10;12
33;129115;Vicia argentea Lapeyr., 1813;;2;Tout élément sensible;10;12
24;129115;Vicia argentea Lapeyr., 1813;;2;Tout élément sensible;10;12
40;129115;Vicia argentea Lapeyr., 1813;;2;Tout élément sensible;10;12
64;129115;Vicia argentea Lapeyr., 1813;;2;Tout élément sensible;10;12
47;129137;Vicia cassubica L., 1753;;1;Tout élément sensible;10;12
33;129137;Vicia cassubica L., 1753;;1;Tout élément sensible;10;12
24;129137;Vicia cassubica L., 1753;;1;Tout élément sensible;10;12
40;129137;Vicia cassubica L., 1753;;1;Tout élément sensible;10;12
64;129137;Vicia cassubica L., 1753;;1;Tout élément sensible;10;12
47;130124;Woodsia alpina (Bolton) Gray, 1821;;1;Tout élément sensible;10;12
33;130124;Woodsia alpina (Bolton) Gray, 1821;;1;Tout élément sensible;10;12
24;130124;Woodsia alpina (Bolton) Gray, 1821;;1;Tout élément sensible;10;12
40;130124;Woodsia alpina (Bolton) Gray, 1821;;1;Tout élément sensible;10;12
64;130124;Woodsia alpina (Bolton) Gray, 1821;;1;Tout élément sensible;10;12
47;130598;Zannichellia obtusifolia Talavera, García-Mur. & HSmit, 1986;;1;Tout élément sensible;10;12
33;130598;Zannichellia obtusifolia Talavera, García-Mur. & HSmit, 1986;;1;Tout élément sensible;10;12
24;130598;Zannichellia obtusifolia Talavera, García-Mur. & HSmit, 1986;;1;Tout élément sensible;10;12
40;130598;Zannichellia obtusifolia Talavera, García-Mur. & HSmit, 1986;;1;Tout élément sensible;10;12
64;130598;Zannichellia obtusifolia Talavera, García-Mur. & HSmit, 1986;;1;Tout élément sensible;10;12
47;621060;Zostera marina var. angustifolia Hornem., 1820;;1;Tout élément sensible;10;12
33;621060;Zostera marina var. angustifolia Hornem., 1820;;1;Tout élément sensible;10;12
24;621060;Zostera marina var. angustifolia Hornem., 1820;;1;Tout élément sensible;10;12
40;621060;Zostera marina var. angustifolia Hornem., 1820;;1;Tout élément sensible;10;12
64;621060;Zostera marina var. angustifolia Hornem., 1820;;1;Tout élément sensible;10;12
72;106766;Lupinus angustifolius L., 1753;;1;;17;
44;106766;Lupinus angustifolius L., 1753;;1;;17;
49;106766;Lupinus angustifolius L., 1753;;1;;17;
85;106766;Lupinus angustifolius L., 1753;;1;;17;
53;106766;Lupinus angustifolius L., 1753;;1;;17;
72;137478;Lupinus angustifolius subsp. reticulatus (Desv.) Arcang., 1882;;1;Seule sous-espèce présente dans la région;17;
44;137478;Lupinus angustifolius subsp. reticulatus (Desv.) Arcang., 1882;;1;Seule sous-espèce présente dans la région;17;
49;137478;Lupinus angustifolius subsp. reticulatus (Desv.) Arcang., 1882;;1;Seule sous-espèce présente dans la région;17;
85;137478;Lupinus angustifolius subsp. reticulatus (Desv.) Arcang., 1882;;1;Seule sous-espèce présente dans la région;17;
53;137478;Lupinus angustifolius subsp. reticulatus (Desv.) Arcang., 1882;;1;Seule sous-espèce présente dans la région;17;
72;106993;Lycopodiella inundata (L.) Holub, 1964;;1;;17;
44;106993;Lycopodiella inundata (L.) Holub, 1964;;1;;17;
49;106993;Lycopodiella inundata (L.) Holub, 1964;;1;;17;
85;106993;Lycopodiella inundata (L.) Holub, 1964;;1;;17;
53;106993;Lycopodiella inundata (L.) Holub, 1964;;1;;17;
72;107066;Lysimachia linum-stellatum L., 1753;;1;;17;
44;107066;Lysimachia linum-stellatum L., 1753;;1;;17;
49;107066;Lysimachia linum-stellatum L., 1753;;1;;17;
85;107066;Lysimachia linum-stellatum L., 1753;;1;;17;
53;107066;Lysimachia linum-stellatum L., 1753;;1;;17;
72;107097;Lythrum borysthenicum (Schrank) Litv., 1917;;1;;17;
44;107097;Lythrum borysthenicum (Schrank) Litv., 1917;;1;;17;
49;107097;Lythrum borysthenicum (Schrank) Litv., 1917;;1;;17;
85;107097;Lythrum borysthenicum (Schrank) Litv., 1917;;1;;17;
53;107097;Lythrum borysthenicum (Schrank) Litv., 1917;;1;;17;
72;107125;Lythrum tribracteatum Salzm. ex Spreng., 1827;;1;;17;
44;107125;Lythrum tribracteatum Salzm. ex Spreng., 1827;;1;;17;
49;107125;Lythrum tribracteatum Salzm. ex Spreng., 1827;;1;;17;
85;107125;Lythrum tribracteatum Salzm. ex Spreng., 1827;;1;;17;
53;107125;Lythrum tribracteatum Salzm. ex Spreng., 1827;;1;;17;
72;107407;Marsilea quadrifolia L., 1753;;1;;17;
44;107407;Marsilea quadrifolia L., 1753;;1;;17;
49;107407;Marsilea quadrifolia L., 1753;;1;;17;
85;107407;Marsilea quadrifolia L., 1753;;1;;17;
53;107407;Marsilea quadrifolia L., 1753;;1;;17;
72;137625;Medicago italica subsp. striata (Bastard) Greuter & Burdet, 1989;;1;;17;
44;137625;Medicago italica subsp. striata (Bastard) Greuter & Burdet, 1989;;1;;17;
49;137625;Medicago italica subsp. striata (Bastard) Greuter & Burdet, 1989;;1;;17;
85;137625;Medicago italica subsp. striata (Bastard) Greuter & Burdet, 1989;;1;;17;
53;137625;Medicago italica subsp. striata (Bastard) Greuter & Burdet, 1989;;1;;17;
72;107654;Medicago marina L., 1753;;1;;17;
44;107654;Medicago marina L., 1753;;1;;17;
49;107654;Medicago marina L., 1753;;1;;17;
85;107654;Medicago marina L., 1753;;1;;17;
53;107654;Medicago marina L., 1753;;1;;17;
72;107706;Medicago rigidula (L.) All., 1785;;1;;17;
44;107706;Medicago rigidula (L.) All., 1785;;1;;17;
49;107706;Medicago rigidula (L.) All., 1785;;1;;17;
85;107706;Medicago rigidula (L.) All., 1785;;1;;17;
53;107706;Medicago rigidula (L.) All., 1785;;1;;17;
72;108345;Menyanthes trifoliata L., 1753;;1;;17;
44;108345;Menyanthes trifoliata L., 1753;;1;;17;
49;108345;Menyanthes trifoliata L., 1753;;1;;17;
85;108345;Menyanthes trifoliata L., 1753;;1;;17;
53;108345;Menyanthes trifoliata L., 1753;;1;;17;
72;108558;Milium vernale M.Bieb., 1808;;1;;17;
44;108558;Milium vernale M.Bieb., 1808;;1;;17;
49;108558;Milium vernale M.Bieb., 1808;;1;;17;
85;108558;Milium vernale M.Bieb., 1808;;1;;17;
53;108558;Milium vernale M.Bieb., 1808;;1;;17;
